tic,date,neg,neu,pos,compound
ADM,2024-01-30,0.0,0.481,0.519,0.6597
ADM,2024-01-31,0.0,0.7479999999999999,0.252,0.42460000000000003
ADM,2024-02-02,0.0,1.0,0.0,0.0
ADP,2023-07-26,0.0,0.86725,0.13275,0.236775
ADP,2023-07-28,0.0,0.875,0.125,0.21230000000000002
ADP,2023-08-01,0.0,0.875,0.125,0.2294
ADP,2023-08-02,0.072,0.821,0.108,0.1779
ADP,2023-08-03,0.0,0.902,0.09799999999999999,0.12040000000000001
ADP,2023-08-07,0.0,1.0,0.0,0.0
ADP,2023-08-09,0.0,1.0,0.0,0.0
ADP,2023-08-21,0.0,0.769,0.231,0.2023
ADP,2023-08-30,0.023999999999999997,0.858,0.11833333333333333,0.2451
ADP,2023-09-03,0.0,1.0,0.0,0.0
ADP,2023-09-05,0.0,0.833,0.167,0.2023
ADP,2023-09-06,0.0,0.819,0.181,0.39515
ADP,2023-09-07,0.091,0.7595000000000001,0.1495,0.10115
ADP,2023-09-14,0.0,0.7925,0.20750000000000002,0.4033
ADP,2023-09-18,0.0,0.8125,0.1875,0.31845
ADP,2023-09-27,0.0,1.0,0.0,0.0
ADP,2023-09-28,0.0,0.6985,0.3015,0.52665
ADP,2023-10-03,0.0,1.0,0.0,0.0
ADP,2023-10-04,0.072,0.821,0.108,0.1779
ADP,2023-10-10,0.0,0.789,0.211,0.34
ADP,2023-10-13,0.0,1.0,0.0,0.0
ADP,2023-10-16,0.0,0.789,0.211,0.34
ADP,2023-10-19,0.0,0.796,0.204,0.3182
ADP,2023-10-25,0.008777777777777778,0.896,0.09522222222222222,0.1616
ADP,2023-10-26,0.0,1.0,0.0,0.0
ADP,2023-11-01,0.127,0.8194999999999999,0.054,-0.13125
ADP,2023-11-02,0.0,1.0,0.0,0.0
ADP,2023-11-03,0.0,1.0,0.0,0.0
ADP,2023-11-08,0.0,1.0,0.0,0.0
ADP,2023-11-13,0.0,0.656,0.344,0.6369
ADP,2023-11-16,0.0,1.0,0.0,0.0
ADP,2023-11-21,0.0,0.53,0.47,0.7351
ADP,2023-11-23,0.0,1.0,0.0,0.0
ADP,2023-11-29,0.0,0.663,0.337,0.7269
ADP,2023-12-03,0.0,0.769,0.231,0.4588
ADP,2023-12-05,0.0,1.0,0.0,0.0
ADP,2023-12-06,0.036,0.9105,0.054,0.08895
ADP,2023-12-12,0.0,1.0,0.0,0.0
ADP,2023-12-13,0.0,1.0,0.0,0.0
ADP,2023-12-16,0.345,0.448,0.206,-0.1406
ADP,2023-12-20,0.0,1.0,0.0,0.0
ADP,2023-12-27,0.0525,0.657,0.2905,0.54785
ADP,2023-12-28,0.0,1.0,0.0,0.0
ADP,2024-01-03,0.0,0.762,0.238,0.3612
ADP,2024-01-04,0.036,0.812,0.1525,0.2899
ADP,2024-01-10,0.0,1.0,0.0,0.0
ADP,2024-01-11,0.0,0.656,0.344,0.6369
ADP,2024-01-15,0.0855,0.7705,0.144,0.1591
ADP,2024-01-16,0.0,1.0,0.0,0.0
ADP,2024-01-24,0.0,0.6405000000000001,0.35950000000000004,0.5313
ADP,2024-01-25,0.0,1.0,0.0,0.0
ADP,2024-01-30,0.0,1.0,0.0,0.0
ADP,2024-01-31,0.023888888888888887,0.8676666666666667,0.10855555555555556,0.1947222222222222
ADP,2024-02-01,0.0,0.8889999999999999,0.111,0.2232333333333333
ADSK,2023-08-23,0.01757142857142857,0.950857142857143,0.03157142857142857,0.04228571428571428
ADSK,2023-08-24,0.02316666666666667,0.9506666666666667,0.026166666666666668,-0.009691666666666673
ADSK,2023-08-25,0.08766666666666667,0.7403333333333334,0.17200000000000001,0.11466666666666665
ADSK,2023-08-29,0.0,0.8885000000000001,0.1115,0.1591
ADSK,2023-08-30,0.0,0.588,0.412,0.743
ADSK,2023-08-31,0.0,1.0,0.0,0.0
ADSK,2023-09-05,0.0,0.656,0.344,0.6369
ADSK,2023-09-06,0.0,0.776,0.224,0.3818
ADSK,2023-09-08,0.0,0.606,0.394,0.5994
ADSK,2023-09-09,0.0,1.0,0.0,0.0
ADSK,2023-09-15,0.0,0.645,0.355,0.5267
ADSK,2023-09-18,0.0,1.0,0.0,0.0
ADSK,2023-09-19,0.0,0.841,0.159,0.31845
ADSK,2023-09-20,0.0,1.0,0.0,0.0
ADSK,2023-09-22,0.0,1.0,0.0,0.0
ADSK,2023-09-30,0.0,0.769,0.231,0.2023
ADSK,2023-10-03,0.0,0.82,0.18,0.296
ADSK,2023-10-09,0.0,0.795,0.205,0.2023
ADSK,2023-10-16,0.0,0.588,0.412,0.6369
ADSK,2023-10-18,0.0,0.702,0.298,0.5267
ADSK,2023-10-19,0.0,0.656,0.344,0.6369
ADSK,2023-10-24,0.0,1.0,0.0,0.0
ADSK,2023-11-02,0.0,0.654,0.346,0.4019
ADSK,2023-11-13,0.0,1.0,0.0,0.0
ADSK,2023-11-14,0.0,0.694,0.306,0.39225
ADSK,2023-11-15,0.326,0.481,0.192,-0.2382
ADSK,2023-11-16,0.0,1.0,0.0,0.0
ADSK,2023-11-17,0.0,1.0,0.0,0.0
ADSK,2023-11-20,0.0,1.0,0.0,0.0
ADSK,2023-11-21,0.0,0.8703,0.1297,0.18314000000000002
ADSK,2023-11-22,0.0,0.9913333333333334,0.008666666666666666,0.01888888888888889
ADSK,2023-11-26,0.0,1.0,0.0,0.0
ADSK,2023-11-28,0.0,1.0,0.0,0.0
ADSK,2023-12-01,0.0,0.526,0.474,0.743
ADSK,2023-12-08,0.0,1.0,0.0,0.0
ADSK,2023-12-12,0.0,0.693,0.307,0.4767
ADSK,2023-12-13,0.0,1.0,0.0,0.0
ADSK,2023-12-15,0.0,0.714,0.286,0.5267
ADSK,2023-12-16,0.0,0.833,0.167,0.296
ADSK,2023-12-20,0.0,1.0,0.0,0.0
ADSK,2023-12-21,0.0,1.0,0.0,0.0
ADSK,2023-12-23,0.0,0.761,0.239,0.296
ADSK,2023-12-27,0.0,0.753,0.247,0.5574
ADSK,2024-01-18,0.0,0.8133333333333334,0.18666666666666665,0.31096666666666667
ADSK,2024-01-19,0.0,0.761,0.239,0.296
ADSK,2024-01-21,0.0,0.625,0.375,0.6369
ADSK,2024-01-22,0.0,1.0,0.0,0.0
AEE,2023-06-26,0.0,0.756,0.244,0.44905
AEE,2023-06-30,0.0,0.652,0.348,0.5859
AEE,2023-07-12,0.0,1.0,0.0,0.0
AEE,2023-07-13,0.0,0.373,0.627,0.8442
AEE,2023-07-20,0.0,0.598,0.402,0.5719
AEE,2023-07-21,0.0,0.9369999999999999,0.063,0.09106666666666667
AEE,2023-07-24,0.0,0.826,0.174,0.2732
AEE,2023-07-25,0.0,1.0,0.0,0.0
AEE,2023-07-26,0.0,1.0,0.0,0.0
AEE,2023-07-27,0.13366666666666668,0.8056666666666666,0.061,-0.10116666666666667
AEE,2023-07-28,0.0,1.0,0.0,0.0
AEE,2023-08-02,0.0,0.9313333333333333,0.06866666666666667,0.11346666666666666
AEE,2023-08-03,0.0,1.0,0.0,0.0
AEE,2023-08-04,0.0,1.0,0.0,0.0
AEE,2023-08-05,0.0,1.0,0.0,0.0
AEE,2023-08-07,0.0,1.0,0.0,0.0
AEE,2023-08-10,0.0,0.555,0.445,0.5984
AEE,2023-08-11,0.0,1.0,0.0,0.0
AEE,2023-08-14,0.0,0.8795,0.1205,0.11315
AEE,2023-08-15,0.0905,0.7755000000000001,0.134,0.1366
AEE,2023-08-18,0.0,1.0,0.0,0.0
AEE,2023-08-28,0.0,0.5425,0.4575,0.7282500000000001
AEE,2023-09-11,0.0,0.734,0.266,0.4404
AEE,2023-09-12,0.0,0.794,0.206,0.3818
AEE,2023-09-13,0.0,0.661,0.339,0.6249
AEE,2023-09-18,0.0,1.0,0.0,0.0
AEE,2023-09-19,0.0,0.656,0.344,0.4939
AEE,2023-09-21,0.0,1.0,0.0,0.0
AEE,2023-09-22,0.0,0.656,0.344,0.4939
AEE,2023-09-25,0.0,0.659,0.341,0.5667
AEE,2023-09-26,0.0,0.9203333333333333,0.07966666666666666,0.17556666666666665
AEE,2023-09-29,0.0,0.8465,0.1535,0.23835
AEE,2023-09-30,0.0,0.642,0.358,0.4404
AEE,2023-10-02,0.0,1.0,0.0,0.0
AEE,2023-10-03,0.0535,0.7105,0.236,0.38915
AEE,2023-10-05,0.0,0.9199999999999999,0.08,0.1366
AEE,2023-10-11,0.0,1.0,0.0,0.0
AEE,2023-10-13,0.0,1.0,0.0,0.0
AEE,2023-10-26,0.0,1.0,0.0,0.0
AEE,2023-10-30,0.0,0.89,0.10999999999999999,0.1585
AEE,2023-10-31,0.0,1.0,0.0,0.0
AEE,2023-11-01,0.0,1.0,0.0,0.0
AEE,2023-11-02,0.0,0.9055,0.0945,0.1366
AEE,2023-11-03,0.0,1.0,0.0,0.0
AEE,2023-11-06,0.0,1.0,0.0,0.0
AEE,2023-11-07,0.0,0.661,0.339,0.6249
AEE,2023-11-08,0.0,1.0,0.0,0.0
AEE,2023-11-09,0.0,1.0,0.0,0.0
AEE,2023-11-10,0.0,1.0,0.0,0.0
AEE,2023-11-15,0.0,1.0,0.0,0.0
AEE,2023-11-22,0.0,1.0,0.0,0.0
AEE,2023-11-27,0.0,0.504,0.496,0.7096
AEE,2023-11-30,0.0,1.0,0.0,0.0
AEE,2023-12-02,0.0,0.714,0.286,0.5267
AEE,2023-12-08,0.0,0.7455,0.2545,0.4037
AEE,2023-12-11,0.0,1.0,0.0,0.0
AEE,2023-12-15,0.0,1.0,0.0,0.0
AEE,2023-12-18,0.0,1.0,0.0,0.0
AEE,2023-12-19,0.0,0.755,0.245,0.3818
AEE,2023-12-20,0.0,0.861,0.139,0.2732
AEE,2023-12-21,0.299,0.701,0.0,-0.5719
AEE,2024-01-03,0.197,0.8029999999999999,0.0,-0.1909
AEE,2024-01-24,0.0,1.0,0.0,0.0
AEE,2024-01-26,0.0,0.738,0.262,0.4939
AEP,2022-08-10,0.0,0.636,0.364,0.46035000000000004
AEP,2022-08-12,0.0,0.741,0.259,0.2732
AEP,2022-08-16,0.0,1.0,0.0,0.0
AEP,2022-08-17,0.0,1.0,0.0,0.0
AEP,2022-08-18,0.0,0.826,0.174,0.368
AEP,2022-08-22,0.0,0.845,0.155,0.296
AEP,2022-08-25,0.0,1.0,0.0,0.0
AEP,2022-08-30,0.0,1.0,0.0,0.0
AEP,2022-09-12,0.0,1.0,0.0,0.0
AEP,2022-09-20,0.089,0.774,0.137,0.2023
AEP,2022-09-22,0.0,1.0,0.0,0.0
AEP,2022-09-30,0.0,0.51,0.49,0.7717
AEP,2022-10-03,0.0,0.825,0.175,0.1779
AEP,2022-10-04,0.0,0.751,0.249,0.5106
AEP,2022-10-10,0.0,0.737,0.263,0.3612
AEP,2022-10-13,0.0,0.795,0.205,0.2023
AEP,2022-10-20,0.0,1.0,0.0,0.0
AEP,2022-10-25,0.0,0.705,0.295,0.4466
AEP,2022-10-27,0.0,0.554,0.446,0.6166
AEP,2022-10-31,0.0,0.682,0.318,0.6369
AEP,2022-11-02,0.0,1.0,0.0,0.0
AEP,2022-11-11,0.0,0.828,0.172,0.516
AEP,2022-11-17,0.0,0.813,0.187,0.3182
AEP,2022-12-16,0.0,0.861,0.139,0.2732
AEP,2022-12-23,0.0,1.0,0.0,0.0
AEP,2023-01-03,0.0,1.0,0.0,0.0
AEP,2023-01-05,0.0,1.0,0.0,0.0
AEP,2023-01-06,0.0,0.796,0.204,0.3182
AEP,2023-01-10,0.0,1.0,0.0,0.0
AEP,2023-01-24,0.0,1.0,0.0,0.0
AEP,2023-01-26,0.0,1.0,0.0,0.0
AEP,2023-01-30,0.0,1.0,0.0,0.0
AEP,2023-01-31,0.0,1.0,0.0,0.0
AEP,2023-02-01,0.0,0.778,0.222,0.4454
AEP,2023-02-06,0.0,1.0,0.0,0.0
AEP,2023-02-13,0.0,0.629,0.371,0.7579
AEP,2023-02-16,0.0,1.0,0.0,0.0
AEP,2023-02-22,0.0,0.55,0.45,0.5994
AEP,2023-02-23,0.0,0.8103333333333333,0.18966666666666665,0.29660000000000003
AEP,2023-03-01,0.0,0.8705,0.1295,0.21075
AEP,2023-03-06,0.0,1.0,0.0,0.0
AEP,2023-03-08,0.0,1.0,0.0,0.0
AEP,2023-03-13,0.0,1.0,0.0,0.0
AEP,2023-03-29,0.0,0.581,0.419,0.7579
AEP,2023-04-03,0.0,0.559,0.441,0.7269
AEP,2023-04-06,0.0,0.876,0.124,0.1779
AEP,2023-04-17,0.0,1.0,0.0,0.0
AEP,2023-04-25,0.0,1.0,0.0,0.0
AEP,2023-04-26,0.0,0.682,0.318,0.6369
AEP,2023-05-01,0.0,1.0,0.0,0.0
AEP,2023-05-04,0.0,1.0,0.0,0.0
AEP,2023-05-17,0.0,1.0,0.0,0.0
AEP,2023-05-31,0.04425,0.95575,0.0,-0.124875
AEP,2023-06-29,0.0,0.722,0.278,0.4019
AEP,2023-07-03,0.0,1.0,0.0,0.0
AEP,2023-07-18,0.0,1.0,0.0,0.0
AEP,2023-07-24,0.0,1.0,0.0,0.0
AEP,2023-07-25,0.0,0.682,0.318,0.6369
AEP,2023-07-27,0.0,1.0,0.0,0.0
AEP,2023-07-31,0.0,1.0,0.0,0.0
AEP,2023-08-01,0.0,0.704,0.296,0.6369
AEP,2023-08-08,0.0,1.0,0.0,0.0
AEP,2023-08-16,0.0,0.661,0.339,0.38865000000000005
AEP,2023-08-21,0.0,1.0,0.0,0.0
AEP,2023-09-28,0.0,1.0,0.0,0.0
AEP,2023-10-02,0.0,1.0,0.0,0.0
AEP,2023-10-03,0.333,0.667,0.0,-0.4588
AEP,2023-10-19,0.0,0.783,0.217,0.3612
AEP,2023-10-24,0.0,0.705,0.295,0.4466
AEP,2023-10-26,0.0,0.559,0.441,0.743
AEP,2023-10-30,0.0,1.0,0.0,0.0
AEP,2023-11-02,0.0,1.0,0.0,0.0
AEP,2023-11-10,0.0,0.706,0.294,0.7944
AEP,2023-11-13,0.271,0.417,0.312,0.1027
AEP,2023-11-15,0.0,1.0,0.0,0.0
AEP,2023-11-20,0.0,0.625,0.375,0.7783
AEP,2023-11-30,0.0,1.0,0.0,0.0
AEP,2023-12-26,0.0,0.588,0.412,0.5994
AEP,2023-12-27,0.0,0.636,0.364,0.743
AEP,2024-01-19,0.0,1.0,0.0,0.0
AEP,2024-01-25,0.0,1.0,0.0,0.0
AEP,2024-01-29,0.0,0.676,0.324,0.5859
AES,2023-03-08,0.0,1.0,0.0,0.0
AES,2023-03-12,0.0,1.0,0.0,0.0
AES,2023-03-13,0.0,0.783,0.217,0.5563
AES,2023-04-05,0.0,1.0,0.0,0.0
AES,2023-04-06,0.0,1.0,0.0,0.0
AES,2023-04-18,0.0,1.0,0.0,0.0
AES,2023-04-26,0.0,0.738,0.262,0.4939
AES,2023-05-04,0.0,0.795,0.205,0.5574
AES,2023-05-05,0.0,1.0,0.0,0.0
AES,2023-05-08,0.0,0.88,0.12,0.3818
AES,2023-05-15,0.0,1.0,0.0,0.0
AES,2023-05-25,0.0,1.0,0.0,0.0
AES,2023-06-01,0.0,1.0,0.0,0.0
AES,2023-06-07,0.0,0.763,0.237,0.4215
AES,2023-06-08,0.0,1.0,0.0,0.0
AES,2023-06-15,0.0,1.0,0.0,0.0
AES,2023-06-20,0.123,0.7396666666666666,0.13733333333333334,0.0040000000000000036
AES,2023-06-23,0.0,0.588,0.412,0.743
AES,2023-06-27,0.0,1.0,0.0,0.0
AES,2023-07-03,0.0,0.763,0.237,0.4215
AES,2023-07-05,0.0,1.0,0.0,0.0
AES,2023-07-11,0.0,1.0,0.0,0.0
AES,2023-07-14,0.0,1.0,0.0,0.0
AES,2023-07-19,0.0,1.0,0.0,0.0
AES,2023-07-23,0.0,0.8,0.2,0.25
AES,2023-07-31,0.0,1.0,0.0,0.0
AES,2023-08-03,0.0,0.8816666666666667,0.11833333333333333,0.17020000000000002
AES,2023-08-04,0.0,1.0,0.0,0.0
AES,2023-08-05,0.0,1.0,0.0,0.0
AES,2023-08-09,0.406,0.594,0.0,-0.6249
AES,2023-08-10,0.0,0.783,0.217,0.3597
AES,2023-08-14,0.1595,0.7535000000000001,0.087,-0.125
AES,2023-08-15,0.0,0.704,0.296,0.2732
AES,2023-08-20,0.0,0.543,0.457,0.6369
AES,2023-08-25,0.246,0.447,0.307,0.2732
AES,2023-08-27,0.171,0.488,0.341,0.4767
AES,2023-09-08,0.0,0.8055,0.1945,0.31245
AES,2023-09-11,0.0,1.0,0.0,0.0
AES,2023-09-13,0.451,0.549,0.0,-0.6249
AES,2023-09-20,0.0,0.73,0.27,0.5859
AES,2023-09-26,0.0,1.0,0.0,0.0
AES,2023-09-28,0.103,0.446,0.451,0.7783
AES,2023-10-02,0.0515,0.634,0.3145,0.58005
AES,2023-10-03,0.0,1.0,0.0,0.0
AES,2023-10-04,0.0,1.0,0.0,0.0
AES,2023-10-06,0.169,0.831,0.0,-0.31245
AES,2023-10-09,0.0,1.0,0.0,0.0
AES,2023-10-10,0.0,1.0,0.0,0.0
AES,2023-10-12,0.0,1.0,0.0,0.0
AES,2023-10-13,0.0,0.7975,0.2025,0.37895
AES,2023-10-16,0.0,1.0,0.0,0.0
AES,2023-10-26,0.0,0.8975,0.1025,0.10115
AES,2023-10-27,0.0,0.559,0.441,0.743
AES,2023-10-30,0.0,1.0,0.0,0.0
AES,2023-10-31,0.0,1.0,0.0,0.0
AES,2023-11-02,0.0,0.9390000000000001,0.061,0.13486666666666666
AES,2023-11-03,0.0,0.9333333333333332,0.06666666666666667,0.15293333333333334
AES,2023-11-04,0.0,1.0,0.0,0.0
AES,2023-11-05,0.0,1.0,0.0,0.0
AES,2023-11-08,0.0,1.0,0.0,0.0
AES,2023-11-16,0.0,0.704,0.296,0.2732
AES,2023-11-18,0.0,1.0,0.0,0.0
AES,2023-11-20,0.0,0.795,0.205,0.2023
AES,2023-11-23,0.0,1.0,0.0,0.0
AES,2023-11-27,0.0,0.541,0.459,0.7783
AES,2023-11-30,0.0,1.0,0.0,0.0
AES,2023-12-01,0.0,0.7705,0.2295,0.38915
AES,2023-12-03,0.0,0.557,0.443,0.7871
AES,2023-12-08,0.0,0.723,0.277,0.3182
AES,2023-12-13,0.0,0.659,0.341,0.4767
AES,2023-12-21,0.0,1.0,0.0,0.0
AES,2024-01-04,0.0,1.0,0.0,0.0
AES,2024-01-11,0.064,0.847,0.089,0.1531
AES,2024-01-18,0.0,1.0,0.0,0.0
AES,2024-01-19,0.0,1.0,0.0,0.0
AES,2024-01-21,0.0,0.714,0.286,0.5574
AES,2024-01-26,0.0,0.7715000000000001,0.2285,0.31845
AES,2024-01-30,0.0,1.0,0.0,0.0
AFL,2023-09-29,0.0,0.549,0.451,0.6249
AFL,2023-09-30,0.0,0.806,0.194,0.34
AFL,2023-10-03,0.19,0.56,0.25,0.1027
AFL,2023-10-04,0.0,1.0,0.0,0.0
AFL,2023-10-05,0.0,0.5565,0.4435,0.5919
AFL,2023-10-06,0.136,0.778,0.0865,-0.1909
AFL,2023-10-09,0.1155,0.7150000000000001,0.1695,0.17585
AFL,2023-10-10,0.0,0.769,0.231,0.2023
AFL,2023-10-13,0.0825,0.6975,0.2205,0.2053
AFL,2023-10-16,0.0,1.0,0.0,0.0
AFL,2023-10-17,0.0,0.748,0.252,0.36345
AFL,2023-10-18,0.224,0.776,0.0,-0.3818
AFL,2023-10-19,0.293,0.533,0.173,-0.4215
AFL,2023-10-24,0.0,1.0,0.0,0.0
AFL,2023-10-25,0.0,0.9253333333333332,0.07466666666666667,0.12726666666666667
AFL,2023-10-26,0.17233333333333334,0.7616666666666667,0.06633333333333334,-0.14909999999999998
AFL,2023-10-27,0.0,1.0,0.0,0.0
AFL,2023-10-30,0.043,0.80025,0.15675,0.203075
AFL,2023-10-31,0.068,0.7929999999999999,0.139,0.2787
AFL,2023-11-01,0.017,0.861375,0.12162500000000001,0.2028375
AFL,2023-11-02,0.132,0.8003333333333332,0.06766666666666667,-0.09303333333333332
AFL,2023-11-03,0.0,1.0,0.0,0.0
AFL,2023-11-04,0.0,0.775,0.225,0.4404
AFL,2023-11-06,0.0,0.8406666666666666,0.15933333333333333,0.30696666666666667
AFL,2023-11-09,0.0,0.625,0.375,0.4588
AFL,2023-11-14,0.0,0.9406666666666667,0.05933333333333333,0.025733333333333334
AFL,2023-11-17,0.12666666666666668,0.6376666666666667,0.2356666666666667,0.2481
AFL,2023-11-21,0.0,0.583,0.417,0.6124
AFL,2023-11-27,0.0,1.0,0.0,0.0
AFL,2023-11-29,0.15,0.544,0.306,0.5574
AFL,2023-11-30,0.159,0.682,0.159,0.0
AFL,2023-12-01,0.0,0.9025000000000001,0.0975,0.2202
AFL,2023-12-04,0.0,0.824,0.176,0.4939
AFL,2023-12-05,0.0,0.761,0.239,0.5267
AFL,2023-12-08,0.0,0.584,0.416,0.7506
AFL,2023-12-09,0.0,0.625,0.375,0.6369
AFL,2023-12-13,0.0,0.6659999999999999,0.33399999999999996,0.5386500000000001
AFL,2023-12-14,0.0,0.9165,0.0835,0.1909
AFL,2023-12-15,0.0,0.625,0.375,0.6369
AFL,2023-12-18,0.0,1.0,0.0,0.0
AFL,2023-12-21,0.0,0.8280000000000001,0.172,0.31845
AFL,2023-12-26,0.0,0.656,0.344,0.6369
AFL,2024-01-04,0.0,1.0,0.0,0.0
AFL,2024-01-05,0.0,1.0,0.0,0.0
AFL,2024-01-10,0.224,0.776,0.0,-0.3818
AFL,2024-01-11,0.157,0.843,0.0,-0.3818
AFL,2024-01-17,0.371,0.629,0.0,-0.6275
AFL,2024-01-18,0.161,0.839,0.0,-0.6597
AFL,2024-01-19,0.0805,0.9195,0.0,-0.32985
AFL,2024-01-22,0.0,1.0,0.0,0.0
AFL,2024-01-24,0.0,0.7915,0.2085,0.3062
AFL,2024-01-26,0.258,0.742,0.0,-0.3753
AFL,2024-01-29,0.0,0.732,0.268,0.5106
AFL,2024-01-31,0.06575,0.9095,0.02475,-0.01075000000000001
AFL,2024-02-01,0.021833333333333333,0.851,0.12716666666666668,0.1577
AFL,2024-02-02,0.0,1.0,0.0,0.0
AIG,2023-09-27,0.0,0.571,0.429,0.7579
AIG,2023-09-28,0.12966666666666668,0.8703333333333333,0.0,-0.13486666666666666
AIG,2023-10-02,0.0,1.0,0.0,0.0
AIG,2023-10-03,0.0,1.0,0.0,0.0
AIG,2023-10-06,0.15,0.616,0.234,0.1724
AIG,2023-10-09,0.0,0.878,0.122,0.2202
AIG,2023-10-11,0.0,0.8225,0.1775,0.33525
AIG,2023-10-13,0.0,0.9435,0.0565,0.05135
AIG,2023-10-19,0.0,0.504,0.496,0.69495
AIG,2023-10-20,0.0,1.0,0.0,0.0
AIG,2023-10-23,0.0,0.91225,0.08775,0.1043
AIG,2023-10-25,0.0,1.0,0.0,0.0
AIG,2023-10-26,0.0,1.0,0.0,0.0
AIG,2023-10-30,0.131,0.7436,0.1254,0.02630000000000001
AIG,2023-10-31,0.0,0.9443333333333334,0.05566666666666667,0.06743333333333333
AIG,2023-11-01,0.0,0.887625,0.112375,0.195775
AIG,2023-11-02,0.082,0.7985,0.1195,0.125
AIG,2023-11-03,0.0,1.0,0.0,0.0
AIG,2023-11-06,0.078,0.8536666666666667,0.06866666666666667,-0.025733333333333334
AIG,2023-11-07,0.0,1.0,0.0,0.0
AIG,2023-11-08,0.0,1.0,0.0,0.0
AIG,2023-11-15,0.0,1.0,0.0,0.0
AIG,2023-11-21,0.103,0.8066666666666666,0.09066666666666667,-0.05146666666666667
AIG,2023-11-28,0.0,1.0,0.0,0.0
AIG,2023-11-29,0.0,0.763,0.237,0.4767
AIG,2023-11-30,0.0,1.0,0.0,0.0
AIG,2023-12-01,0.0,1.0,0.0,0.0
AIG,2023-12-04,0.0,1.0,0.0,0.0
AIG,2023-12-05,0.0,1.0,0.0,0.0
AIG,2023-12-07,0.348,0.652,0.0,-0.4939
AIG,2023-12-09,0.0,0.625,0.375,0.6369
AIG,2023-12-11,0.0,0.795,0.205,0.2023
AIG,2023-12-12,0.0,1.0,0.0,0.0
AIG,2023-12-13,0.0,0.6405000000000001,0.3595,0.6369
AIG,2023-12-15,0.0,0.625,0.375,0.6369
AIG,2023-12-18,0.0,0.8125,0.1875,0.31845
AIG,2023-12-19,0.0,0.8845000000000001,0.1155,0.20095
AIG,2023-12-20,0.0,0.625,0.375,0.6369
AIG,2023-12-21,0.0,0.656,0.344,0.6369
AIG,2023-12-22,0.0,0.625,0.375,0.6369
AIG,2023-12-26,0.0,0.6405000000000001,0.3595,0.6369
AIG,2023-12-27,0.0,0.63,0.37,0.5719
AIG,2023-12-28,0.0,1.0,0.0,0.0
AIG,2023-12-29,0.0,1.0,0.0,0.0
AIG,2023-12-30,0.0,0.538,0.462,0.7184
AIG,2024-01-03,0.0,1.0,0.0,0.0
AIG,2024-01-05,0.0,0.87,0.13,0.0516
AIG,2024-01-11,0.259,0.741,0.0,-0.4215
AIG,2024-01-16,0.0,0.862,0.138,0.31845
AIG,2024-01-22,0.0,0.792,0.208,0.3454
AIG,2024-01-23,0.0,0.588,0.412,0.6369
AIG,2024-01-26,0.0,0.657,0.343,0.7783
AIG,2024-01-29,0.0,1.0,0.0,0.0
AIG,2024-01-31,0.0,0.82,0.18,0.296
AIZ,2023-07-06,0.0,1.0,0.0,0.0
AIZ,2023-07-07,0.0,0.6015,0.39849999999999997,0.5851500000000001
AIZ,2023-07-17,0.0,0.818,0.182,0.25
AIZ,2023-07-18,0.0,1.0,0.0,0.0
AIZ,2023-07-19,0.0,1.0,0.0,0.0
AIZ,2023-07-21,0.0,0.588,0.412,0.6497
AIZ,2023-07-25,0.0,1.0,0.0,0.0
AIZ,2023-07-26,0.0,1.0,0.0,0.0
AIZ,2023-07-31,0.147,0.853,0.0,-0.1806
AIZ,2023-08-01,0.0,0.8782,0.12179999999999999,0.18584
AIZ,2023-08-02,0.0,1.0,0.0,0.0
AIZ,2023-08-06,0.0,1.0,0.0,0.0
AIZ,2023-08-09,0.0,0.708,0.292,0.5106
AIZ,2023-08-10,0.0,0.9443333333333334,0.05566666666666667,0.09866666666666667
AIZ,2023-08-15,0.109,0.6645,0.2265,0.20715
AIZ,2023-08-16,0.0,1.0,0.0,0.0
AIZ,2023-08-17,0.0,0.85575,0.14425,0.24362500000000004
AIZ,2023-08-22,0.0,1.0,0.0,0.0
AIZ,2023-08-23,0.0,0.847,0.153,0.2023
AIZ,2023-08-25,0.0,0.769,0.231,0.4019
AIZ,2023-08-31,0.0,1.0,0.0,0.0
AIZ,2023-09-05,0.0,0.596,0.404,0.7269
AIZ,2023-09-13,0.0,0.476,0.524,0.8316
AIZ,2023-09-14,0.0,1.0,0.0,0.0
AIZ,2023-09-20,0.0,0.867,0.133,0.3182
AIZ,2023-09-25,0.0,0.656,0.344,0.4939
AIZ,2023-10-02,0.0,1.0,0.0,0.0
AIZ,2023-10-03,0.0,0.73,0.27,0.5719
AIZ,2023-10-13,0.0,1.0,0.0,0.0
AIZ,2023-10-16,0.06933333333333333,0.8353333333333334,0.09533333333333333,0.022266666666666674
AIZ,2023-10-17,0.0,0.819,0.181,0.35645000000000004
AIZ,2023-10-24,0.0,1.0,0.0,0.0
AIZ,2023-10-25,0.0,0.7484999999999999,0.2515,0.3982
AIZ,2023-10-26,0.0,1.0,0.0,0.0
AIZ,2023-10-31,0.0,0.858,0.142,0.23944000000000001
AIZ,2023-11-01,0.0,0.9176666666666667,0.08233333333333333,0.10606666666666666
AIZ,2023-11-02,0.0,1.0,0.0,0.0
AIZ,2023-11-03,0.0,0.784,0.216,0.296
AIZ,2023-11-06,0.0,1.0,0.0,0.0
AIZ,2023-11-07,0.0,0.841,0.159,0.24695
AIZ,2023-11-08,0.0,0.8420000000000001,0.158,0.3592
